117956.15969, 3,   0.144,  0.871,  9.749
117956.16970, 3,   0.019,  0.776, 10.276
117956.17987, 3,   0.029,  0.766, 10.458
117956.18969, 3,   0.249,  0.814, 10.783
117956.19995, 3,   0.239,  0.843, 10.774
117956.20971, 3,   0.469,  0.929, 10.764
117956.21981, 3,   0.402,  1.015, 10.841
117956.22976, 3,   0.201,  0.948, 10.659
117956.23974, 3,  -0.048,  0.891, 10.333
117956.24972, 3,  -0.412,  0.939,  9.922
117956.25973, 3,  -0.737,  0.948,  9.548
117956.26971, 3,  -0.967,  1.092,  9.251
117956.27975, 3,  -1.226,  1.504,  9.366
117956.28970, 3,  -1.369,  1.858,  9.874
117956.30007, 3,  -1.647,  2.461, 10.439
117956.30975, 3,  -1.887,  2.729, 10.956
117956.31970, 3,  -2.682,  2.787, 11.770
117956.32974, 3,  -3.524,  2.777, 11.847
117956.33966, 3,  -4.070,  2.701, 11.722
117956.34973, 3,  -4.913,  2.337, 11.042
117956.35974, 3,  -5.315,  2.011, 10.755
117956.36968, 3,  -5.765,  1.379, 10.467
117956.37973, 3,  -5.947,  0.939,  9.797
117956.38970, 3,  -6.637, -0.182,  9.290
117956.39993, 3,  -7.470, -1.149,  8.820
117956.40972, 3,  -7.776, -2.327,  8.399
117956.41973, 3,  -7.882, -3.103,  8.514
117956.42974, 3,  -7.824, -3.543,  9.261
117956.43969, 3,  -7.202, -4.396,  9.471
117956.44970, 3,  -6.646, -4.798, 10.065
117956.45968, 3,  -5.918, -5.353, 11.119
117956.46969, 3,  -5.296, -5.708, 11.550
117956.47976, 3,  -4.424, -6.340, 11.981
117956.48968, 3,  -3.821, -6.713, 11.914
117956.49972, 3,  -2.758, -6.962, 11.358
117956.50973, 3,  -2.097, -6.924, 10.946
117956.51968, 3,  -1.034, -6.981, 10.467
117956.52972, 3,  -0.153, -6.646, 10.266
117956.53970, 3,   1.092, -6.292,  9.979
117956.54974, 3,   2.164, -5.612,  9.404
117956.55975, 3,   2.375, -5.315,  8.753
117956.56976, 3,   2.356, -5.219,  7.757
117956.57971, 3,   2.346, -5.353,  7.250
117956.58975, 3,   2.500, -5.373,  7.556
117956.59976, 3,   2.921, -5.200,  7.872
117956.60974, 3,   3.869, -4.673,  8.447
117956.61975, 3,   4.492, -3.792,  8.677
117956.62976, 3,   5.229, -3.237,  8.581
117956.63977, 3,   5.219, -2.787,  8.389
117956.64974, 3,   4.999, -2.768,  7.824
117956.65979, 3,   4.453, -2.758,  7.230
117956.66970, 3,   4.673, -2.452,  7.144
117956.67968, 3,   5.488, -1.992,  7.441
117956.68969, 3,   6.062, -1.437,  7.700
117956.69973, 3,   7.479, -0.546,  8.226
117956.70971, 3,   8.159,  0.048,  8.581
117956.71969, 3,   7.614,  0.919,  9.002
117956.72970, 3,   6.991,  1.437,  9.443
117956.73971, 3,   6.445,  1.618, 10.333
117956.74972, 3,   6.282,  1.858, 11.138
117956.75973, 3,   5.832,  2.040, 10.985
117956.76983, 3,   5.737,  2.298, 10.353
117956.77972, 3,   5.784,  2.337,  9.998
117956.78970, 3,   5.775,  2.624,  9.931
117956.79983, 3,   5.478,  3.026,  9.902
117956.80975, 3,   5.325,  3.314,  9.730
117956.81970, 3,   5.430,  3.869,  9.653
117956.82974, 3,   5.325,  3.955, 10.161
117956.83969, 3,   5.880,  4.128, 10.755
117956.84970, 3,   6.177,  4.166, 11.808
