117896.38809, 3,   1.216,  2.385, 10.228
117896.39813, 3,   0.986,  2.682,  9.433
117896.40811, 3,   0.469,  2.614,  8.590
117896.41809, 3,  -0.201,  2.279,  8.236
117896.42810, 3,  -1.293,  1.676,  8.887
117896.43811, 3,  -2.097,  1.628,  9.567
117896.44809, 3,  -2.327,  1.743, 10.822
117896.45810, 3,  -2.528,  2.155, 12.747
117896.46817, 3,  -2.040,  1.992, 12.977
117896.47805, 3,  -1.839,  1.695, 12.412
117896.48806, 3,  -1.810,  1.149, 10.400
117896.49807, 3,  -1.867,  0.555,  8.772
117896.50805, 3,  -2.298,  1.235,  7.604
117896.51809, 3,  -3.237,  1.331,  8.562
117896.52807, 3,  -4.741,  0.766, 10.496
117896.53811, 3,  -5.631, -0.728, 10.171
117896.54809, 3,  -4.539, -1.408, 10.582
117896.55813, 3,  -4.281, -1.753, 12.555
117896.56808, 3,  -5.229, -2.126, 13.216
117896.57812, 3,  -5.507, -3.103, 14.605
117896.58810, 3,  -8.830, -3.361, 15.036
117896.59805, 3, -10.199, -4.980, 12.728
117896.60806, 3,  -9.136, -6.646, 10.391
117896.61807, 3,  -9.021, -6.924,  9.711
117896.62805, 3,  -7.604, -6.723,  9.874
117896.63818, 3,  -5.957, -6.254, 10.353
117896.64807, 3,  -3.687, -5.516, 11.492
117896.65811, 3,  -2.854, -5.239, 12.143
117896.66815, 3,  -2.768, -5.574, 12.584
117896.67807, 3,  -3.476, -6.062, 12.364
117896.68808, 3,  -3.802, -6.819, 11.167
117896.69806, 3,  -3.400, -6.924, 10.257
117896.70807, 3,  -2.049, -6.493,  9.538
117896.71808, 3,  -0.862, -5.880,  9.165
117896.72805, 3,   0.814, -5.468,  8.887
117896.73813, 3,   2.375, -5.057,  8.686
117896.74810, 3,   3.371, -5.018,  9.002
117896.75808, 3,   3.677, -4.482,  9.845
117896.76809, 3,   3.706, -4.319, 10.113
117896.77807, 3,   3.122, -4.702,  9.328
117896.78805, 3,   2.643, -5.152,  8.418
117896.79806, 3,   2.155, -5.861,  7.748
117896.80807, 3,   2.385, -6.177,  7.757
117896.81805, 3,   3.314, -6.043,  8.590
117896.82806, 3,   3.601, -5.382,  9.404
117896.83813, 3,   4.300, -5.009,  9.730
117896.84808, 3,   4.539, -4.415, 10.161
117896.85809, 3,   4.338, -4.099, 10.381
117896.86810, 3,   4.415, -3.802, 10.257
117896.87805, 3,   4.798, -3.553, 10.142
117896.88806, 3,   5.602, -3.045,  9.941
117896.89810, 3,   5.478, -2.634,  9.366
117896.90808, 3,   4.492, -2.490,  8.868
117896.91806, 3,   4.051, -2.624,  8.696
117896.92807, 3,   5.085, -2.327,  8.380
117896.93817, 3,   5.804, -1.034,  8.619
117896.94809, 3,   5.689, -0.431,  9.596
117896.95807, 3,   4.999, -0.144, 10.353
117896.96811, 3,   4.683, -0.230, 10.305
117896.97805, 3,   4.587, -0.402,  9.653
117896.98806, 3,   4.319, -0.268,  9.222
117896.99807, 3,   4.118,  0.038,  8.533
117897.00805, 3,   3.735,  0.450,  8.159
117897.01806, 3,   3.237,  0.891,  8.150
117897.02807, 3,   2.863,  1.580,  8.198
117897.03811, 3,   2.586,  2.126,  8.859
117897.04809, 3,   3.620,  2.787,  9.127
117897.05807, 3,   4.348,  3.141,  9.404
117897.06808, 3,   4.817,  3.687,  9.711
117897.07806, 3,   4.606,  3.907, 10.142
117897.08807, 3,   4.377,  3.965, 10.544
117897.09808, 3,   3.994,  4.137, 10.659
117897.10806, 3,   2.873,  4.472, 11.416
117897.11807, 3,   2.691,  4.654, 11.712
117897.12805, 3,   2.452,  4.865, 11.253
117897.13812, 3,   2.394,  4.769, 10.716
117897.14813, 3,   2.969,  4.626, 10.056
117897.15808, 3,   3.859,  4.769, 10.247
117897.16809, 3,   4.022,  4.798, 11.483
117897.17807, 3,   3.601,  4.310, 12.661
117897.18808, 3,   2.653,  3.984, 13.369
117897.19806, 3,   1.082,  3.361, 13.906
117897.20807, 3,  -0.048,  3.045, 14.049
117897.21811, 3,  -1.437,  2.787, 14.375
117897.22809, 3,  -1.810,  2.557, 14.298
117897.23816, 3,  -1.791,  2.318, 13.264
117897.24810, 3,  -1.523,  2.126, 12.526
117897.25805, 3,  -1.130,  1.973, 11.147
117897.26809, 3,  -1.820,  1.867, 10.946
117897.27807, 3,  -2.701,  1.609, 11.894
117897.28808, 3,  -3.984,  1.006, 13.666
117897.29806, 3,  -4.606,  0.680, 14.700
117897.30807, 3,  -5.382,  0.316, 15.773
117897.31805, 3,  -5.698,  0.230, 15.878
117897.32806, 3,  -5.401, -0.345, 13.953
117897.33813, 3,  -5.899, -0.469, 12.354
117897.34808, 3,  -6.723, -0.536, 12.469
117897.35806, 3,  -7.192, -0.757, 12.881
117897.36810, 3,  -7.614, -0.488, 12.871
117897.37808, 3,  -7.269, -0.326, 12.096
117897.38806, 3,  -6.656, -0.431, 11.368
117897.39807, 3,  -6.397, -0.163, 11.013
117897.40808, 3,  -6.302, -0.144, 11.339
117897.41806, 3,  -6.349, -0.690, 11.665
117897.42807, 3,  -6.378, -1.006, 11.425
117897.43814, 3,  -6.388, -1.580, 10.582
117897.44809, 3,  -6.091, -2.749,  9.462
117897.45807, 3,  -6.388, -3.294,  8.389
117897.46811, 3,  -6.282, -3.965,  8.744
117897.47805, 3,  -6.072, -4.080,  9.797
117897.48806, 3,  -6.033, -4.214, 11.119
117897.49810, 3,  -4.951, -4.252, 11.837
117897.50805, 3,  -3.476, -3.879, 11.473
117897.51806, 3,  -2.739, -3.831, 10.659
117897.52810, 3,  -1.743, -4.099,  9.165
117897.53811, 3,  -1.484, -4.482,  8.361
117897.54809, 3,  -1.264, -5.171,  7.154
117897.55807, 3,  -1.896, -5.689,  7.125
117897.56808, 3,  -2.308, -6.167,  7.671
117897.57806, 3,  -1.245, -5.976,  8.332
117897.58810, 3,  -0.622, -5.401,  9.845
117897.59805, 3,   0.144, -4.712, 10.879
117897.60806, 3,   0.508, -4.453, 10.659
117897.61810, 3,   0.603, -4.175,  9.711
117897.62805, 3,   0.575, -4.214,  9.108
117897.63812, 3,   1.781, -4.022,  8.619
117897.64810, 3,   3.256, -3.400,  8.303
117897.65808, 3,   3.505, -2.298,  8.485
117897.66809, 3,   3.639, -1.800,  8.610
117897.67807, 3,   3.409, -1.523,  8.638
117897.68811, 3,   2.844, -1.092,  8.447
117897.69806, 3,   2.902, -0.814,  8.772
117897.70807, 3,   3.093, -0.393,  9.385
117897.71808, 3,   3.649, -0.239,  9.021
117897.72805, 3,   3.812, -0.086,  8.562
117897.73813, 3,   3.400,  0.259,  9.318
117897.74814, 3,   3.563,  0.680,  9.596
117897.75808, 3,   3.505,  0.709,  9.424
117897.76809, 3,   3.112,  0.900,  9.270
117897.77807, 3,   2.739,  1.101,  9.538
117897.78808, 3,   2.327,  1.092, 10.343
117897.79806, 3,   1.925,  0.939, 11.176
117897.80807, 3,   1.772,  0.843, 11.358
117897.81805, 3,   1.724,  0.737, 11.090
117897.82806, 3,   1.666,  0.776, 10.985
117897.83813, 3,   1.551,  0.833, 10.276
117897.84808, 3,   1.609,  1.120,  9.768
117897.85806, 3,   1.638,  1.408,  9.251
117897.86810, 3,   1.695,  1.494,  8.935
117897.87805, 3,   1.484,  1.609,  8.945
117897.88806, 3,   1.101,  1.571,  9.462
117897.89810, 3,   0.967,  1.456, 10.228
117897.90808, 3,   0.613,  1.207, 10.573
117897.91806, 3,   0.249,  1.063, 10.381
117897.92807, 3,  -0.134,  0.948, 10.027
117897.93814, 3,  -0.201,  0.939,  9.768
117897.94809, 3,  -0.182,  1.120,  9.778
117897.95807, 3,  -0.134,  1.245,  9.922
117897.96811, 3,   0.144,  1.216, 10.353
117897.97805, 3,   0.038,  0.986, 10.391
117897.98806, 3,  -0.192,  0.833, 10.228
117897.99807, 3,  -0.306,  0.871,  9.826
117898.00805, 3,  -0.220,  0.948,  9.749
117898.01806, 3,  -0.010,  1.082,  9.893
117898.02807, 3,   0.057,  1.101, 10.295
117898.03808, 3,   0.115,  0.919, 10.841
117898.04809, 3,   0.124,  0.852, 11.224
117898.05810, 3,   0.077,  0.747, 11.339
117898.06805, 3,  -0.067,  0.632, 10.860
117898.07806, 3,  -0.776,  0.584,  9.625
117898.08807, 3,  -0.948,  0.680,  8.887
117898.09808, 3,  -0.565,  0.613,  9.653
117898.10806, 3,  -0.287,  0.431, 10.084
117898.11807, 3,  -0.192,  0.326, 10.649
117898.12805, 3,  -0.278,  0.259, 10.678
117898.13809, 3,  -0.364,  0.287, 10.774
117898.14807, 3,  -0.517,  0.306, 11.004
117898.15808, 3,  -0.661,  0.259, 11.224
117898.16806, 3,  -0.565,  0.134, 10.975
117898.17807, 3,  -0.603,  0.057, 10.659
117898.18805, 3,  -0.594, -0.019, 10.487
117898.19806, 3,  -0.622,  0.038, 10.515
117898.20804, 3,  -0.565,  0.115, 10.238
117898.21805, 3,  -0.536,  0.259,  9.969
117898.22805, 3,  -0.546,  0.316,  9.682
117898.23816, 3,  -0.632,  0.364,  9.596
117898.24814, 3,  -0.661,  0.383,  9.768
117898.25808, 3,  -0.594,  0.306, 10.008
