523207.42517, 3,   0.278, -0.086,  9.270
523207.43518, 3,   0.421,  0.182,  9.807
523207.44525, 3,   0.575,  0.259, 10.228
523207.45523, 3,   0.699,  0.364, 10.851
523207.46527, 3,   0.737,  0.115, 11.119
523207.47516, 3,   0.441, -0.086, 11.463
523207.48517, 3,   0.268, -0.182, 11.847
523207.49518, 3,   0.077, -0.115, 11.818
523207.50531, 3,  -0.115, -0.124, 11.502
523207.51520, 3,  -0.172, -0.134, 11.061
523207.52514, 3,  -0.239, -0.086, 10.602
523207.53519, 3,  -0.192, -0.000, 10.362
523207.54516, 3,  -0.086,  0.067, 10.458
523207.55514, 3,  -0.000,  0.268, 10.630
523207.56518, 3,  -0.038,  0.460, 10.889
523207.57516, 3,  -0.067,  0.632, 11.032
523207.58523, 3,   0.057,  0.709, 11.119
523207.59518, 3,   0.431,  0.603, 11.176
523207.60513, 3,   0.603,  0.575, 11.004
523207.61520, 3,   0.546,  0.441, 10.678
523207.62515, 3,   0.373,  0.297, 10.573
523207.63513, 3,   0.048,  0.029, 10.477
523207.64517, 3,  -0.373, -0.297, 10.333
523207.65515, 3,  -0.613, -0.508,  9.950
523207.66516, 3,  -0.891, -0.891,  9.644
523207.67517, 3,  -0.900, -1.092,  9.337
523207.68515, 3,  -0.862, -1.302,  9.021
523207.69519, 3,  -1.082, -1.465,  8.954
523207.70517, 3,  -1.369, -1.618,  8.887
523207.71515, 3,  -1.676, -1.925,  8.954
523207.72513, 3,  -1.705, -1.992,  9.242
523207.73511, 3,  -1.762, -2.145,  9.452
523207.74512, 3,  -1.657, -2.184,  9.835
523207.75519, 3,  -1.216, -2.346,  9.883
523207.76520, 3,  -0.948, -2.538,  9.711
523207.77514, 3,  -0.699, -2.758,  8.964
523207.78519, 3,  -0.287, -3.007,  8.705
523207.79513, 3,   0.268, -3.448,  8.456
523207.80514, 3,   0.690, -3.859,  8.667
523207.81515, 3,   0.833, -4.108,  8.811
523207.82510, 3,   0.709, -4.463,  9.424
523207.83514, 3,   0.603, -4.769,  9.567
523207.84515, 3,   0.766, -5.286,  9.749
523207.85513, 3,   1.063, -5.832,  9.673
523207.86517, 3,   0.948, -6.694,  9.519
