1.014180631095030899e-01,3.207097563392758560e-02,6.196316023802520695e-02
6.992099848682740981e-02,3.034036768762673336e-02,6.853947043396853289e-02
3.011701572190756890e-02,1.718774729574017515e-02,6.196316023802520695e-02
-1.626327723895554592e-02,5.592674055524386040e-03,1.558286727716196897e-02
-1.955143233692718460e-02,-2.105868831750888279e-02,-4.319124105297987050e-03
-1.782082439062631848e-02,-2.936560645975302974e-02,-3.252803363000209003e-02
-1.626327723895554592e-02,-5.584390803815623278e-02,-4.914186991449038394e-02
1.021502433944765365e-02,-5.740145518982701228e-02,-6.558264540434838308e-02
6.161408034458326632e-02,-5.913206313612787146e-02,-7.607279203269648286e-03
1.495289640166670708e-01,-5.255575294018458715e-02,2.388978541940611766e-02
2.291369295465067735e-01,-1.777053321953724063e-02,8.688391466475764435e-02
3.186093603702613297e-01,1.372653140313844812e-02,1.216691343854047619e-01
4.478857739589358067e-01,1.718774729574017515e-02,1.083434531988881344e-01
5.555295882188494572e-01,5.739110112518994514e-04,5.036808699780939702e-02
6.218118725621725185e-01,-3.265376155772467537e-02,1.887102237513363021e-02
6.981316829940406032e-01,-2.936560645975302974e-02,3.046609561534944013e-02
7.311862947683870351e-01,-2.590439056715130098e-02,7.528884142454184136e-02
7.346475106609887673e-01,-3.265376155772467537e-02,8.013454367418403057e-02
7.079961482879555401e-01,-2.936560645975302974e-02,9.847898790497346122e-02
6.716533814156373516e-01,-4.251822685163957755e-02,1.150928241894617482e-01
6.500207820868765252e-01,-5.411330009185536666e-02,1.299760525276489054e-01
6.699227734693364855e-01,-6.899652843004278058e-02,1.282454445813480948e-01
6.797872387632514224e-01,-8.734097266083193367e-02,8.688391466475764435e-02
6.616158553270924392e-01,-7.574589942061613068e-02,1.887102237513363021e-02
5.572601961651503233e-01,-4.753698989591208235e-02,-1.053866281692683038e-01
4.627690022971232553e-01,-3.594191665569631405e-02,-1.335955376939723938e-01
3.234550626199037549e-01,3.207097563392758560e-02,-1.766876755568639878e-01
2.788053776053415200e-01,5.526112211435914995e-02,-1.335955376939723938e-01
1.893329467815869360e-01,5.197296701638751820e-02,-1.237310724000574153e-01
5.001900710436749109e-02,2.203344954538258640e-02,-9.379155492905248692e-02
-7.596925138633529861e-02,3.862066109223541172e-03,-5.900633520840506407e-02
-2.564716601855152600e-01,-4.753698989591208235e-02,-1.262604224754213487e-02
-3.327914706173833448e-01,-4.909453704758286186e-02,2.060163032143445469e-02
