-3.657699269708507284e-02,2.375422031311176796e-01,8.040639842025514017e-02
-1.196565870930766939e-01,2.367914839046478814e-01,7.323285914509936045e-02
-1.636153684652529861e-01,2.255306955076008257e-01,3.094234272063361643e-02
-2.259250642622467053e-01,1.784022107347742192e-01,-5.008766902531361712e-03
-2.723028298086034860e-01,1.401155301848142354e-01,-3.462046972439588449e-02
-3.425367841072228803e-01,5.303209991431701020e-02,-4.179400899955180992e-02
-3.936691047545550770e-01,-1.486628345750746170e-02,-2.978250137603493872e-02
-4.664054564747405207e-01,-1.043686979021851841e-01,-5.842899376386681727e-03
-5.310507231985291954e-01,-1.841951756501410131e-01,-1.004931028025737904e-03
-5.629979969471885504e-01,-2.337426445971480249e-01,-2.978250137603493872e-02
-6.133795983680510044e-01,-3.216602073415006369e-01,-6.898672764723570716e-02
-6.245569735177125548e-01,-3.655355754662913959e-01,-8.408452542401739782e-02
-6.013680907445341228e-01,-4.159171768871537389e-01,-6.014492342436913996e-02
-5.629979969471885504e-01,-4.342680913119711938e-01,-1.860512622637338492e-02
-4.648206047744153913e-01,-4.414416305871271540e-01,1.734598339679159495e-02
-3.864955654793991724e-01,-4.302642554374655481e-01,4.929325714545109566e-02
-3.081705261843829535e-01,-3.951472782881559342e-01,8.124053089411045758e-02
-2.515329312096055703e-01,-3.607810203653159520e-01,8.999892186959153328e-02
-2.227553608615963909e-01,-3.496036452156544017e-01,6.689345234379874550e-02
-1.611963842910724976e-01,-3.328375824911621872e-01,2.610437437227267413e-02
-1.149020319921012778e-01,-3.184070906934648448e-01,-1.004931028025737904e-03
-3.582627347061526774e-02,-2.976371920944668736e-01,-6.498289177273008921e-02
1.772503135089739668e-02,-2.841242460180103957e-01,-1.032695723226901979e-01
9.279695399787778187e-02,-2.672747700461325926e-01,-1.879340184190068652e-01
1.207403918720315883e-01,-2.712786059206382383e-01,-2.454891591150251962e-01
1.535217980945463578e-01,-2.736975900948186990e-01,-3.053798707378383992e-01
2.165822131180099031e-01,-2.625202149451572042e-01,-3.062140032116938415e-01
2.884844323643400155e-01,-2.425844488200146476e-01,-2.486588625156754828e-01
4.186925115331581737e-01,-1.810254722494906987e-01,-1.376358302455300275e-01
5.217912853016779540e-01,-1.187157764524969933e-01,-5.856007172404398969e-02
6.280597624708479376e-01,-2.445880690684384268e-02,1.409286674875580292e-02
6.967088650691420915e-01,3.301292054178891350e-02,3.094234272063361643e-02
7.782036077648085692e-01,1.129228115371302410e-01,5.334475773274870332e-03
8.244979600637798445e-01,1.784022107347742192e-01,-2.661279797538463471e-02
8.692908739098115234e-01,2.071797810827833985e-01,-8.249967372369224061e-02
9.267626013584442379e-01,2.535575466291401514e-01,-1.161152124200623831e-01
9.155852262087826876e-01,2.455498748801289155e-01,-1.408055336461803420e-01
8.820531007597980366e-01,2.327876480301422635e-01,-1.576550096180581451e-01
8.764644131849672615e-01,2.263648279814561570e-01,-1.784249082170560885e-01
8.501058270111386816e-01,2.239458438072756963e-01,-1.376358302455300275e-01
7.869619987402897143e-01,2.383763356049730386e-01,-3.937502482537133530e-02
6.975429975429974228e-01,2.790820003291135110e-01,6.847830404412390271e-02
6.392371376205093769e-01,2.966821955274611122e-01,1.011762970192530836e-01
5.417270514268205384e-01,2.886745237784498763e-01,1.051801328937587154e-01
5.017721059291497809e-01,2.503044299811043594e-01,6.364033569576295346e-02
4.794173556298267913e-01,2.136026011314694772e-01,4.211971787029517023e-02
4.226963474076637639e-01,1.616361480102819492e-01,-6.498289177273008921e-02
3.596359323842003297e-01,1.385306784844891059e-01,-1.368851110190602016e-01
2.214201814663708245e-01,1.177607798854912041e-01,-2.287230963905329262e-01
1.311670477952233127e-01,1.017454363874687184e-01,-3.102178390861994317e-01
-1.747535904579784749e-02,4.502442816530576736e-02,-3.748631058099880509e-01
-1.292491105424130871e-01,-2.362467443298852526e-02,-3.725275348831931232e-01
-2.682989939340978403e-01,-7.559112755417606022e-02,-3.349915735597029376e-01
-3.633066827062208515e-01,-1.419046592256753836e-01,-2.957873472885020893e-01
-4.152731358274083240e-01,-1.762709171485152826e-01,-2.734325969891789887e-01
-4.991034494498697294e-01,-1.930369798730075803e-01,-2.047834943908846683e-01
-5.702549494697300991e-01,-1.858634405978516757e-01,-1.400548144197104883e-01
-6.836969659140560429e-01,-1.530820343753369062e-01,-2.577866550152931382e-02
-7.483422326378447176e-01,-1.426553784521451818e-01,1.893083509711674522e-02
-8.370105146086671555e-01,-1.666783936991789172e-01,7.081387497091873318e-02
-8.985694911791910489e-01,-2.178107143465111140e-01,8.040639842025514017e-02
-9.256787965794893713e-01,-2.520935590219655076e-01,5.563266394675170368e-02
-9.233432256526945547e-01,-2.672747700461325926e-01,3.094234272063361643e-02
-9.073278821546720829e-01,-2.457541522206648787e-01,3.327791364742860303e-02
-8.650373657302063979e-01,-1.786064880753102380e-01,4.687427297127062797e-02
-8.506068739325090000e-01,-1.307272840760138610e-01,7.081387497091873318e-02
-8.498561547060393684e-01,-5.640608065550329481e-02,1.116029529424448080e-01
-8.314218270338363803e-01,-6.107892482026418962e-03,1.531427501404405700e-01
-7.842933422610096628e-01,5.069482667635095800e-03,2.058599224880980072e-01
-6.892856534888868181e-01,1.466200611697147764e-02,2.290488052612763004e-01
-6.062060590928951553e-01,2.266967786598272569e-02,2.825166968354034247e-01
-5.102808245995312797e-01,6.420947506397853277e-02,3.360680016569161932e-01
-4.440507061754174756e-01,1.025795688613240636e-01,3.751888146807315083e-01
-3.441216358075480097e-01,1.616361480102819492e-01,4.255704161015937959e-01
-2.754725332092537449e-01,2.000062418076274939e-01,4.566835573763978751e-01
-1.859701187645760312e-01,2.511385624549596352e-01,4.542645732022173588e-01
-1.061436410166202299e-01,2.942632113532806515e-01,4.111399243038964535e-01
7.920059467403577080e-02,3.206217975271092868e-01,3.065397120824371879e-01
3.547979640358392972e-01,3.485652354012631071e-01,2.505694230867440697e-01
5.473157390016513135e-01,3.669995630734660952e-01,2.138675942371092709e-01
7.598526933399911698e-01,3.996975560485952483e-01,2.458148679857686258e-01
